user_id,event_desc,user_behavior,created_time
Participant-20,llm_expertise,4,2024-08-23 14:49:33.626
Participant-20,assistant_expertise,3,2024-08-23 14:49:33.631
Participant-113,llm_expertise,4,2024-08-23 15:07:05.396
Participant-113,assistant_expertise,5,2024-08-23 15:07:05.411
Participant-43,llm_expertise,4,2024-08-23 15:07:14.537
Participant-43,assistant_expertise,4,2024-08-23 15:07:14.541
Participant-234,mental_demand,5,2024-08-23 15:26:40.151
Participant-234,temporal_demand,-3,2024-08-23 15:26:40.199
Participant-234,effort,7,2024-08-23 15:26:40.219
Participant-35,mental_demand,1,2024-08-23 15:35:15.428
Participant-35,temporal_demand,-2,2024-08-23 15:35:15.437
Participant-35,effort,-1,2024-08-23 15:35:15.446
Participant-234,physical_demand,2,2024-08-23 15:26:40.158
Participant-234,performance,-7,2024-08-23 15:26:40.214
Participant-234,frustration,-7,2024-08-23 15:26:40.302
Participant-35,physical_demand,1,2024-08-23 15:35:15.433
Participant-35,performance,-3,2024-08-23 15:35:15.442
Participant-35,frustration,-4,2024-08-23 15:35:15.450
Participant-43,mental_demand,1,2024-08-23 15:40:51.196
Participant-43,physical_demand,1,2024-08-23 15:40:51.217
Participant-43,temporal_demand,-2,2024-08-23 15:40:51.223
Participant-43,performance,-1,2024-08-23 15:40:51.228
Participant-43,effort,1,2024-08-23 15:40:51.234
Participant-43,frustration,-1,2024-08-23 15:40:51.238
Participant-113,mental_demand,6,2024-08-23 15:42:43.508
Participant-113,physical_demand,-6,2024-08-23 15:42:43.513
Participant-113,temporal_demand,-7,2024-08-23 15:42:43.518
Participant-113,performance,-1,2024-08-23 15:42:43.524
Participant-113,effort,7,2024-08-23 15:42:43.531
Participant-113,frustration,1,2024-08-23 15:42:43.535
Participant-173,mental_demand,4,2024-08-23 15:54:13.462
Participant-173,physical_demand,3,2024-08-23 15:54:13.467
Participant-173,temporal_demand,-3,2024-08-23 15:54:13.471
Participant-173,performance,5,2024-08-23 15:54:13.475
Participant-173,effort,3,2024-08-23 15:54:13.479
Participant-173,frustration,1,2024-08-23 15:54:13.483
Participant-20,mental_demand,4,2024-08-23 15:56:20.430
Participant-20,physical_demand,1,2024-08-23 15:56:20.447
Participant-20,temporal_demand,1,2024-08-23 15:56:20.451
Participant-20,performance,-2,2024-08-23 15:56:20.455
Participant-20,effort,5,2024-08-23 15:56:20.459
Participant-20,frustration,-3,2024-08-23 15:56:20.464
Participant-68,llm_expertise,4,2024-08-23 15:56:50.695
Participant-68,assistant_expertise,4,2024-08-23 15:56:50.700
Participant-68,mental_demand,6,2024-08-23 16:46:42.858
Participant-68,physical_demand,3,2024-08-23 16:46:42.862
Participant-68,temporal_demand,-6,2024-08-23 16:46:42.866
Participant-68,performance,4,2024-08-23 16:46:42.870
Participant-68,effort,5,2024-08-23 16:46:42.874
Participant-68,frustration,5,2024-08-23 16:46:42.879
