user_id,task_id,answer_type,choice,created_time
Participant-91,test-200,risk,1,2024-08-21 11:56:01.965
Participant-91,test-200,confidence_planning,confident,2024-08-21 11:56:01.969
Participant-98,test-859,trust_execution,Yes,2024-08-21 11:56:02.274
Participant-98,test-859,confidence_execution,neutral,2024-08-21 11:56:02.286
Participant-91,test-200,trust_execution,Yes,2024-08-21 11:56:43.415
Participant-91,test-200,confidence_execution,confident,2024-08-21 11:56:43.421
Participant-98,TiA_attention,attention,1,2024-08-21 11:57:17.952
Participant-10,qualification_2,attention,3,2024-08-21 11:58:13.959
Participant-91,TiA_attention,attention,1,2024-08-21 11:58:21.115
Participant-10,test-859,trust_planning,Yes,2024-08-21 12:00:35.413
Participant-10,test-859,risk,2,2024-08-21 12:00:35.421
Participant-10,test-859,confidence_planning,somewhat confident,2024-08-21 12:00:35.428
Participant-10,test-859,trust_execution,Yes,2024-08-21 12:01:22.970
Participant-10,test-859,confidence_execution,somewhat confident,2024-08-21 12:01:22.974
Participant-10,test-149,trust_planning,Yes,2024-08-21 12:01:58.134
Participant-10,test-149,risk,2,2024-08-21 12:01:58.138
Participant-10,test-149,confidence_planning,somewhat confident,2024-08-21 12:01:58.143
Participant-10,test-149,trust_execution,Yes,2024-08-21 12:02:28.339
Participant-10,test-149,confidence_execution,somewhat confident,2024-08-21 12:02:28.343
Participant-10,test-497,trust_planning,Yes,2024-08-21 12:02:47.166
Participant-10,test-497,risk,2,2024-08-21 12:02:47.170
Participant-10,test-497,confidence_planning,somewhat confident,2024-08-21 12:02:47.175
Participant-10,test-497,trust_execution,Yes,2024-08-21 12:03:36.211
Participant-10,test-497,confidence_execution,somewhat confident,2024-08-21 12:03:36.215
Participant-10,test-388,trust_planning,Yes,2024-08-21 12:04:00.273
Participant-10,test-388,risk,1,2024-08-21 12:04:00.297
Participant-10,test-388,confidence_planning,somewhat confident,2024-08-21 12:04:00.310
Participant-10,test-388,trust_execution,Yes,2024-08-21 12:04:20.633
Participant-10,test-388,confidence_execution,somewhat confident,2024-08-21 12:04:20.637
Participant-203,onbarding-auto,trust_execution,Yes,2024-08-21 12:04:43.620
Participant-203,onbarding-auto,confidence_execution,confident,2024-08-21 12:04:43.625
Participant-10,test-200,trust_planning,Yes,2024-08-21 12:05:00.017
Participant-10,test-200,risk,4,2024-08-21 12:05:00.021
Participant-10,test-200,confidence_planning,somewhat confident,2024-08-21 12:05:00.026
Participant-10,test-200,trust_execution,Yes,2024-08-21 12:05:59.330
Participant-10,test-200,confidence_execution,neutral,2024-08-21 12:05:59.334
Participant-10,test-675,trust_planning,Yes,2024-08-21 12:06:12.904
Participant-10,test-675,risk,2,2024-08-21 12:06:12.909
Participant-10,test-675,confidence_planning,somewhat confident,2024-08-21 12:06:12.913
Participant-10,test-675,trust_execution,Yes,2024-08-21 12:06:37.838
Participant-10,test-675,confidence_execution,somewhat confident,2024-08-21 12:06:37.842
Participant-203,qualification_2,attention,3,2024-08-21 12:07:50.197
Participant-10,TiA_attention,attention,1,2024-08-21 12:08:31.783
Participant-203,test-859,trust_planning,Yes,2024-08-21 12:09:45.780
Participant-146,onbarding-auto,trust_execution,Yes,2024-08-21 08:49:23.039
Participant-146,onbarding-auto,confidence_execution,somewhat confident,2024-08-21 08:49:23.044
Participant-146,qualification_2,attention,3,2024-08-21 08:50:51.726
Participant-146,test-388,trust_planning,Yes,2024-08-21 08:53:17.515
Participant-146,test-388,risk,2,2024-08-21 08:53:17.539
Participant-146,test-388,confidence_planning,neutral,2024-08-21 08:53:17.558
Participant-215,onbarding-auto,trust_execution,Yes,2024-08-21 08:53:43.943
Participant-215,onbarding-auto,confidence_execution,neutral,2024-08-21 08:53:43.948
Participant-146,test-388,trust_execution,Yes,2024-08-21 08:54:34.583
Participant-146,test-388,confidence_execution,somewhat confident,2024-08-21 08:54:34.591
Participant-215,qualification_2,attention,3,2024-08-21 08:55:31.467
Participant-146,test-859,trust_planning,Yes,2024-08-21 08:55:49.462
Participant-146,test-859,risk,2,2024-08-21 08:55:49.470
Participant-146,test-859,confidence_planning,neutral,2024-08-21 08:55:49.476
Participant-215,test-149,trust_planning,Yes,2024-08-21 08:56:14.199
Participant-215,test-149,risk,2,2024-08-21 08:56:14.205
Participant-215,test-149,confidence_planning,somewhat confident,2024-08-21 08:56:14.211
Participant-146,test-859,trust_execution,Yes,2024-08-21 08:57:19.946
Participant-146,test-859,confidence_execution,neutral,2024-08-21 08:57:19.951
Participant-146,test-497,trust_planning,Yes,2024-08-21 08:58:00.566
Participant-146,test-497,risk,2,2024-08-21 08:58:00.572
Participant-146,test-497,confidence_planning,somewhat confident,2024-08-21 08:58:00.581
Participant-215,test-149,trust_execution,Yes,2024-08-21 08:58:37.601
Participant-215,test-149,confidence_execution,somewhat confident,2024-08-21 08:58:37.610
Participant-215,test-200,trust_planning,Yes,2024-08-21 08:59:26.616
Participant-215,test-200,risk,4,2024-08-21 08:59:26.620
Participant-215,test-200,confidence_planning,somewhat confident,2024-08-21 08:59:26.624
Participant-39,onbarding-auto,trust_execution,Yes,2024-08-21 09:01:25.529
Participant-39,onbarding-auto,confidence_execution,somewhat unconfident,2024-08-21 09:01:25.535
Participant-215,test-200,trust_execution,No,2024-08-21 09:01:36.897
Participant-215,test-200,confidence_execution,somewhat unconfident,2024-08-21 09:01:36.901
Participant-146,test-497,trust_execution,Yes,2024-08-21 09:02:05.079
Participant-146,test-497,confidence_execution,somewhat confident,2024-08-21 09:02:05.088
Participant-215,test-388,trust_planning,Yes,2024-08-21 09:02:14.223
Participant-215,test-388,risk,3,2024-08-21 09:02:14.229
Participant-215,test-388,confidence_planning,somewhat confident,2024-08-21 09:02:14.234
Participant-146,test-675,trust_planning,Yes,2024-08-21 09:02:35.936
Participant-146,test-675,risk,3,2024-08-21 09:02:35.942
Participant-146,test-675,confidence_planning,neutral,2024-08-21 09:02:35.953
Participant-39,qualification_2,attention,3,2024-08-21 09:03:00.247
Participant-146,test-675,trust_execution,Yes,2024-08-21 09:03:21.908
Participant-146,test-675,confidence_execution,somewhat confident,2024-08-21 09:03:21.912
Participant-215,test-388,trust_execution,Yes,2024-08-21 09:03:36.948
Participant-215,test-388,confidence_execution,somewhat confident,2024-08-21 09:03:36.952
Participant-146,test-149,trust_planning,Yes,2024-08-21 09:03:42.078
Participant-146,test-149,risk,2,2024-08-21 09:03:42.083
Participant-146,test-149,confidence_planning,neutral,2024-08-21 09:03:42.088
Participant-215,test-675,trust_planning,Yes,2024-08-21 09:04:12.596
Participant-215,test-675,risk,4,2024-08-21 09:04:12.601
Participant-215,test-675,confidence_planning,somewhat confident,2024-08-21 09:04:12.605
Participant-146,test-149,trust_execution,Yes,2024-08-21 09:04:18.044
Participant-146,test-149,confidence_execution,somewhat confident,2024-08-21 09:04:18.051
Participant-215,test-675,trust_execution,No,2024-08-21 09:05:07.840
Participant-215,test-675,confidence_execution,neutral,2024-08-21 09:05:07.844
Participant-215,test-497,trust_planning,Yes,2024-08-21 09:05:32.793
Participant-215,test-497,risk,2,2024-08-21 09:05:32.797
Participant-215,test-497,confidence_planning,somewhat confident,2024-08-21 09:05:32.801
Participant-146,test-200,trust_planning,Yes,2024-08-21 09:05:44.526
Participant-146,test-200,risk,2,2024-08-21 09:05:44.532
Participant-146,test-200,confidence_planning,neutral,2024-08-21 09:05:44.536
Participant-149,onbarding-auto,trust_execution,Yes,2024-08-21 09:05:57.284
Participant-149,onbarding-auto,confidence_execution,confident,2024-08-21 09:05:57.292
Participant-146,test-200,trust_execution,Yes,2024-08-21 09:06:21.464
Participant-146,test-200,confidence_execution,somewhat confident,2024-08-21 09:06:21.482
Participant-215,test-497,trust_execution,Yes,2024-08-21 09:06:33.077
Participant-215,test-497,confidence_execution,somewhat confident,2024-08-21 09:06:33.082
Participant-215,test-859,trust_planning,Yes,2024-08-21 09:07:24.441
Participant-215,test-859,risk,1,2024-08-21 09:07:24.449
Participant-215,test-859,confidence_planning,somewhat confident,2024-08-21 09:07:24.455
Participant-215,test-859,trust_execution,Yes,2024-08-21 09:08:37.871
Participant-215,test-859,confidence_execution,neutral,2024-08-21 09:08:37.882
Participant-146,TiA_attention,attention,1,2024-08-21 09:09:16.793
Participant-149,qualification_2,attention,3,2024-08-21 09:10:05.005
Participant-39,test-149,trust_planning,Yes,2024-08-21 09:10:34.387
Participant-39,test-149,risk,4,2024-08-21 09:10:34.407
Participant-39,test-149,confidence_planning,confident,2024-08-21 09:10:34.435
Participant-215,TiA_attention,attention,1,2024-08-21 09:10:50.472
Participant-149,test-497,trust_planning,Yes,2024-08-21 09:11:31.180
Participant-149,test-497,risk,4,2024-08-21 09:11:31.185
Participant-149,test-497,confidence_planning,somewhat confident,2024-08-21 09:11:31.189
Participant-39,test-149,trust_execution,No,2024-08-21 09:12:42.936
Participant-39,test-149,confidence_execution,somewhat confident,2024-08-21 09:12:42.940
Participant-149,test-497,trust_execution,Yes,2024-08-21 09:13:28.041
Participant-149,test-497,confidence_execution,confident,2024-08-21 09:13:28.046
Participant-149,test-388,trust_planning,Yes,2024-08-21 09:14:02.997
Participant-149,test-388,risk,2,2024-08-21 09:14:03.005
Participant-149,test-388,confidence_planning,confident,2024-08-21 09:14:03.011
Participant-149,test-388,trust_execution,Yes,2024-08-21 09:14:47.028
Participant-149,test-388,confidence_execution,somewhat confident,2024-08-21 09:14:47.033
Participant-39,test-388,trust_planning,Yes,2024-08-21 09:18:24.693
Participant-39,test-388,risk,1,2024-08-21 09:18:24.697
Participant-39,test-388,confidence_planning,confident,2024-08-21 09:18:24.702
Participant-39,test-388,trust_execution,Yes,2024-08-21 09:19:42.879
Participant-39,test-388,confidence_execution,confident,2024-08-21 09:19:42.883
Participant-39,test-200,trust_planning,Yes,2024-08-21 09:23:19.814
Participant-39,test-200,risk,2,2024-08-21 09:23:19.819
Participant-39,test-200,confidence_planning,somewhat confident,2024-08-21 09:23:19.823
Participant-39,test-200,trust_execution,Yes,2024-08-21 09:26:18.195
Participant-39,test-200,confidence_execution,somewhat confident,2024-08-21 09:26:18.200
Participant-39,test-675,trust_planning,Yes,2024-08-21 09:27:24.878
Participant-39,test-675,risk,4,2024-08-21 09:27:24.886
Participant-39,test-675,confidence_planning,somewhat confident,2024-08-21 09:27:24.899
Participant-39,test-675,trust_execution,Yes,2024-08-21 09:30:38.426
Participant-39,test-675,confidence_execution,confident,2024-08-21 09:30:38.454
Participant-39,test-497,trust_planning,Yes,2024-08-21 09:31:31.274
Participant-39,test-497,risk,4,2024-08-21 09:31:31.279
Participant-39,test-497,confidence_planning,somewhat confident,2024-08-21 09:31:31.283
Participant-184,onbarding-auto,trust_execution,Yes,2024-08-21 09:32:13.710
Participant-184,onbarding-auto,confidence_execution,somewhat confident,2024-08-21 09:32:13.730
Participant-39,test-497,trust_execution,Yes,2024-08-21 09:32:56.020
Participant-39,test-497,confidence_execution,somewhat confident,2024-08-21 09:32:56.024
Participant-149,test-859,trust_planning,No,2024-08-21 09:33:58.992
Participant-149,test-859,risk,3,2024-08-21 09:33:58.997
Participant-149,test-859,confidence_planning,somewhat confident,2024-08-21 09:33:59.001
Participant-149,test-859,trust_execution,Yes,2024-08-21 09:34:39.365
Participant-149,test-859,confidence_execution,confident,2024-08-21 09:34:39.370
Participant-149,test-675,trust_planning,No,2024-08-21 09:35:07.288
Participant-149,test-675,risk,5,2024-08-21 09:35:07.293
Participant-149,test-675,confidence_planning,somewhat unconfident,2024-08-21 09:35:07.297
Participant-184,qualification_2,attention,3,2024-08-21 09:35:25.766
Participant-149,test-675,trust_execution,Yes,2024-08-21 09:35:38.872
Participant-149,test-675,confidence_execution,neutral,2024-08-21 09:35:38.876
Participant-149,test-200,trust_planning,No,2024-08-21 09:35:58.876
Participant-149,test-200,risk,5,2024-08-21 09:35:58.880
Participant-149,test-200,confidence_planning,neutral,2024-08-21 09:35:58.884
Participant-149,test-200,trust_execution,Yes,2024-08-21 09:36:38.079
Participant-149,test-200,confidence_execution,somewhat confident,2024-08-21 09:36:38.083
Participant-39,test-859,trust_planning,Yes,2024-08-21 09:36:43.784
Participant-39,test-859,risk,1,2024-08-21 09:36:43.788
Participant-39,test-859,confidence_planning,confident,2024-08-21 09:36:43.792
Participant-184,test-200,trust_planning,Yes,2024-08-21 09:36:44.279
Participant-184,test-200,risk,3,2024-08-21 09:36:44.284
Participant-184,test-200,confidence_planning,somewhat confident,2024-08-21 09:36:44.288
Participant-149,test-149,trust_planning,Yes,2024-08-21 09:36:58.979
Participant-149,test-149,risk,5,2024-08-21 09:36:58.984
Participant-149,test-149,confidence_planning,somewhat unconfident,2024-08-21 09:36:58.989
Participant-149,test-149,trust_execution,Yes,2024-08-21 09:37:23.152
Participant-149,test-149,confidence_execution,somewhat unconfident,2024-08-21 09:37:23.157
Participant-149,TiA_attention,attention,1,2024-08-21 09:38:23.970
Participant-184,test-200,trust_execution,No,2024-08-21 09:38:53.834
Participant-184,test-200,confidence_execution,somewhat confident,2024-08-21 09:38:53.839
Participant-160,onbarding-auto,trust_execution,Yes,2024-08-21 09:39:17.537
Participant-160,onbarding-auto,confidence_execution,somewhat confident,2024-08-21 09:39:17.543
Participant-39,test-859,trust_execution,No,2024-08-21 09:39:33.194
Participant-39,test-859,confidence_execution,confident,2024-08-21 09:39:33.199
Participant-184,test-149,trust_planning,No,2024-08-21 09:40:27.700
Participant-184,test-149,risk,5,2024-08-21 09:40:27.705
Participant-184,test-149,confidence_planning,somewhat unconfident,2024-08-21 09:40:27.709
Participant-160,qualification_2,attention,3,2024-08-21 09:41:48.797
Participant-184,test-149,trust_execution,No,2024-08-21 09:43:47.311
Participant-184,test-149,confidence_execution,somewhat confident,2024-08-21 09:43:47.316
Participant-184,test-675,trust_planning,Yes,2024-08-21 09:44:33.629
Participant-184,test-675,risk,2,2024-08-21 09:44:33.634
Participant-184,test-675,confidence_planning,neutral,2024-08-21 09:44:33.639
Participant-39,TiA_attention,attention,1,2024-08-21 09:45:16.710
Participant-160,test-388,trust_planning,Yes,2024-08-21 09:45:41.578
Participant-160,test-388,risk,1,2024-08-21 09:45:41.582
Participant-160,test-388,confidence_planning,somewhat confident,2024-08-21 09:45:41.587
Participant-184,test-675,trust_execution,Yes,2024-08-21 09:47:32.595
Participant-184,test-675,confidence_execution,somewhat confident,2024-08-21 09:47:32.599
Participant-160,test-388,trust_execution,Yes,2024-08-21 09:47:33.160
Participant-160,test-388,confidence_execution,confident,2024-08-21 09:47:33.165
Participant-184,test-497,trust_planning,Yes,2024-08-21 09:48:52.403
Participant-184,test-497,risk,3,2024-08-21 09:48:52.408
Participant-184,test-497,confidence_planning,somewhat confident,2024-08-21 09:48:52.412
Participant-160,test-200,trust_planning,No,2024-08-21 09:51:20.401
Participant-160,test-200,risk,2,2024-08-21 09:51:20.415
Participant-160,test-200,confidence_planning,somewhat unconfident,2024-08-21 09:51:20.431
Participant-218,onbarding-auto,trust_execution,Yes,2024-08-21 09:51:37.609
Participant-218,onbarding-auto,confidence_execution,somewhat confident,2024-08-21 09:51:37.613
Participant-160,test-200,trust_execution,Yes,2024-08-21 09:53:27.472
Participant-160,test-200,confidence_execution,confident,2024-08-21 09:53:27.476
Participant-184,test-497,trust_execution,Yes,2024-08-21 09:53:57.211
Participant-184,test-497,confidence_execution,confident,2024-08-21 09:53:57.216
Participant-218,qualification_2,attention,3,2024-08-21 09:54:06.342
Participant-184,test-859,trust_planning,No,2024-08-21 09:54:53.528
Participant-184,test-859,risk,3,2024-08-21 09:54:53.533
Participant-184,test-859,confidence_planning,somewhat confident,2024-08-21 09:54:53.537
Participant-218,test-497,trust_planning,No,2024-08-21 09:55:53.722
Participant-218,test-497,risk,5,2024-08-21 09:55:53.726
Participant-218,test-497,confidence_planning,somewhat unconfident,2024-08-21 09:55:53.731
Participant-160,test-859,trust_planning,Yes,2024-08-21 09:56:55.383
